0	0.06	0.004
2.413162	0.07506	0.012215
5.094396	0.108203	0.00858
8.607826	0.116435	0.033257
12.25778	0.1158	0.057678
15.702	0.082763	0.037601
19.2402	0.04029	0.004415
22.60921	0.032482	0.002979
26.05887	0.029563	0.003323
29.68586	0.022034	0.005291
33.185	0.018	0.010252
36.19455	0.020818	0.005449
